,occurred_date_time,latitude,longitude,hour,item_number,occurred_date,occurred_time
118849,2021-11-06 17:18:00,29.9417342,-90.1161748,17,f2004321,2021-11-06,17:18:00
118913,2021-11-07 12:37:00,29.9460796,-90.1249268,12,j0610221,2021-11-07,12:37:00
118940,2021-11-07 12:37:00,29.9547116,-90.069155,12,j0648021,2021-11-07,12:37:00
118941,2021-11-07 13:05:00,29.9689891,-90.0729986,13,h2466421,2021-11-07,13:05:00
118943,2021-11-07 13:45:00,29.9689891,-90.0729986,13,h2466421,2021-11-07,13:45:00
118951,2021-11-08 09:40:00,30.0212488,-90.0227379,9,b2398021,2021-11-08,09:40:00
118957,2021-11-08 09:40:00,30.0212488,-90.0227379,9,b2398021,2021-11-08,09:40:00
118963,2021-11-08 09:40:00,30.0212488,-90.0227379,9,b2398021,2021-11-08,09:40:00
118969,2021-11-08 11:20:00,30.0212488,-90.0227379,11,b2398021,2021-11-08,11:20:00
118975,2021-11-08 11:20:00,30.0212488,-90.0227379,11,b2398021,2021-11-08,11:20:00
118981,2021-11-08 15:00:00,29.9840147,-90.0901101,15,f2367821,2021-11-08,15:00:00
118982,2021-11-08 15:00:00,29.9452066,-90.0901519,15,f2392921,2021-11-08,15:00:00
118989,2021-11-09 00:15:00,29.975928,-90.017804,0,f2418621,2021-11-09,00:15:00
118995,2021-11-09 11:00:00,29.975928,-90.017804,11,f2418621,2021-11-09,11:00:00
119001,2021-11-09 11:48:00,29.975928,-90.017804,11,f2418621,2021-11-09,11:48:00
119007,2021-11-09 12:49:00,29.975928,-90.017804,12,f2418621,2021-11-09,12:49:00
119013,2021-11-09 14:01:00,29.975928,-90.017804,14,f2418621,2021-11-09,14:01:00
119019,2021-11-09 14:01:00,29.9540932,-90.06824329999999,14,f2226321,2021-11-09,14:01:00
119020,2021-11-09 14:01:00,29.95106579999999,-90.0715323,14,j1002721,2021-11-09,14:01:00
119028,2021-11-09 14:01:00,29.95106579999999,-90.0715323,14,j1002721,2021-11-09,14:01:00
119036,2021-11-09 14:01:00,30.0387236,-89.9125899,14,j1006521,2021-11-09,14:01:00
119039,2021-11-09 14:01:00,30.0387236,-89.9125899,14,j1006521,2021-11-09,14:01:00
119042,2021-11-09 14:01:00,30.0387236,-89.9125899,14,j1006521,2021-11-09,14:01:00
119045,2021-11-09 18:55:00,29.9776514,-90.0767059,18,j1020721,2021-11-09,18:55:00
119072,2021-11-09 18:55:00,29.9776514,-90.0767059,18,j1020721,2021-11-09,18:55:00
119170,2021-11-10 18:35:00,29.9997014,-90.1218898,18,f2826121,2021-11-10,18:35:00
119175,2021-11-11 00:22:00,29.9997014,-90.1218898,0,f2826121,2021-11-11,00:22:00
119180,2021-11-11 00:22:00,29.9997014,-90.1218898,0,f2826121,2021-11-11,00:22:00
119211,2021-11-11 08:00:00,29.9681877,-90.0224016,8,l1464221,2021-11-11,08:00:00
119212,2021-11-11 15:42:00,29.9439089,-90.0368737,15,l1463521,2021-11-11,15:42:00
119213,2021-11-11 15:42:00,29.9449751,-90.0370118,15,l1231621,2021-11-11,15:42:00
119214,2021-11-11 16:21:00,29.9672646,-90.0808092,16,l1466421,2021-11-11,16:21:00
119218,2021-11-11 16:21:00,29.969779,-90.0395958,16,l1479921,2021-11-11,16:21:00
119226,2021-11-11 18:10:00,29.969779,-90.0395958,18,l1479921,2021-11-11,18:10:00
119234,2021-11-11 18:10:00,30.0584153,-89.9605953,18,l1482821,2021-11-11,18:10:00
119284,2021-11-12 07:05:00,30.0123108,-89.9986687,7,a2715921,2021-11-12,07:05:00
119285,2021-11-12 07:05:00,30.0761631,-89.8589764,7,e1511221,2021-11-12,07:05:00
119293,2021-11-12 07:05:00,30.0761631,-89.8589764,7,e1511221,2021-11-12,07:05:00
119301,2021-11-12 15:00:00,30.0761631,-89.8589764,15,e1511221,2021-11-12,15:00:00
119309,2021-11-12 15:00:00,30.0761631,-89.8589764,15,e1511221,2021-11-12,15:00:00
119317,2021-11-12 15:00:00,30.0761631,-89.8589764,15,e1511221,2021-11-12,15:00:00
119325,2021-11-12 15:00:00,30.0761631,-89.8589764,15,e1511221,2021-11-12,15:00:00
119333,2021-11-12 15:00:00,30.0761631,-89.8589764,15,e1511221,2021-11-12,15:00:00
119341,2021-11-12 15:00:00,30.0761631,-89.8589764,15,e1511221,2021-11-12,15:00:00
119349,2021-11-12 15:00:00,29.965892,-90.1162798,15,e1521121,2021-11-12,15:00:00
119353,2021-11-12 15:00:00,29.965892,-90.1162798,15,e1521121,2021-11-12,15:00:00
119357,2021-11-12 15:00:00,29.965892,-90.1162798,15,e1521121,2021-11-12,15:00:00
119361,2021-11-12 15:00:00,29.965892,-90.1162798,15,e1521121,2021-11-12,15:00:00
119378,2021-11-13 11:10:00,29.9509977,-90.1103994,11,h2586621,2021-11-13,11:10:00
119379,2021-11-13 12:08:00,30.008589,-89.991871,12,h2682321,2021-11-13,12:08:00
119380,2021-11-13 12:08:00,30.0049439,-90.0259712,12,f1788921,2021-11-13,12:08:00
119392,2021-11-13 12:08:00,30.0049439,-90.0259712,12,f1788921,2021-11-13,12:08:00
119404,2021-11-13 15:38:00,30.0049439,-90.0259712,15,f1788921,2021-11-13,15:38:00
119416,2021-11-13 15:38:00,29.9613332,-90.0158021,15,h0095321,2021-11-13,15:38:00
119420,2021-11-14 11:00:00,29.9314515,-90.09172,11,h2732921,2021-11-14,11:00:00
119421,2021-11-14 15:12:00,29.9799705,-90.0404911,15,h1931721,2021-11-14,15:12:00
119430,2021-11-14 15:12:00,29.9562778,-90.0677477,15,h2746921,2021-11-14,15:12:00
119433,2021-11-14 15:12:00,29.9562778,-90.0677477,15,h2746921,2021-11-14,15:12:00
119436,2021-11-14 15:12:00,29.9562778,-90.0677477,15,h2746921,2021-11-14,15:12:00
119439,2021-11-14 15:31:00,29.9907894,-90.0656826,15,l1796221,2021-11-14,15:31:00
119445,2021-11-14 15:31:00,29.9907894,-90.0656826,15,l1796221,2021-11-14,15:31:00
119451,2021-11-14 15:31:00,29.9907894,-90.0656826,15,l1796221,2021-11-14,15:31:00
119457,2021-11-14 16:30:00,29.9907894,-90.0656826,16,l1796221,2021-11-14,16:30:00
119463,2021-11-14 18:00:00,29.9907894,-90.0656826,18,l1796221,2021-11-14,18:00:00
119469,2021-11-14 18:00:00,29.9907894,-90.0656826,18,l1796221,2021-11-14,18:00:00
119475,2021-11-14 18:00:00,30.0212488,-90.0227379,18,l1226321,2021-11-14,18:00:00
119478,2021-11-14 18:00:00,30.0212488,-90.0227379,18,l1226321,2021-11-14,18:00:00
119495,2021-11-15 07:47:00,29.942846,-90.0379895,7,a3127821,2021-11-15,07:47:00
119497,2021-11-15 07:47:00,29.966355,-90.123361,7,a3011621,2021-11-15,07:47:00
119499,2021-11-15 17:15:00,29.966355,-90.123361,17,a3011621,2021-11-15,17:15:00
119501,2021-11-15 17:15:00,29.9314369,-90.1024552,17,a1143721,2021-11-15,17:15:00
119556,2021-11-16 11:34:00,30.0094413,-90.0378428,11,k1352321,2021-11-16,11:34:00
119558,2021-11-16 12:20:00,29.9349281,-90.0914015,12,k1760221,2021-11-16,12:20:00
119559,2021-11-16 12:20:00,29.9587961,-90.1172672,12,k1817121,2021-11-16,12:20:00
119563,2021-11-16 12:20:00,29.9587961,-90.1172672,12,k1817121,2021-11-16,12:20:00
119567,2021-11-16 12:20:00,29.9587961,-90.1172672,12,k1817121,2021-11-16,12:20:00
119571,2021-11-16 14:18:00,29.9587961,-90.1172672,14,k1817121,2021-11-16,14:18:00
119575,2021-11-16 16:03:00,29.9941216,-90.0778716,16,k1977821,2021-11-16,16:03:00
119578,2021-11-16 16:03:00,29.9941216,-90.0778716,16,k1977821,2021-11-16,16:03:00
119581,2021-11-16 16:03:00,29.9941216,-90.0778716,16,k1977821,2021-11-16,16:03:00
119584,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119614,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119629,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119659,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119674,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119704,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119719,2021-11-16 16:03:00,29.9254093,-90.0735938,16,k1962921,2021-11-16,16:03:00
119749,2021-11-16 18:55:00,29.9254093,-90.0735938,18,k1962921,2021-11-16,18:55:00
119815,2021-11-17 08:03:00,29.9665542,-90.0866156,8,k0029021,2021-11-17,08:03:00
119816,2021-11-17 15:40:00,29.9682928,-90.0739224,15,f0389421,2021-11-17,15:40:00
119818,2021-11-17 17:13:00,29.9682928,-90.0739224,17,f0389421,2021-11-17,17:13:00
119820,2021-11-17 17:13:00,29.9834328,-90.071756,17,k2097921,2021-11-17,17:13:00
119821,2021-11-17 18:30:00,30.0135218,-89.9705788,18,k2322921,2021-11-17,18:30:00
119839,2021-11-17 18:30:00,30.0135218,-89.9705788,18,k2322921,2021-11-17,18:30:00
119858,2021-11-18 11:40:00,29.9488665,-90.0893422,11,k2392621,2021-11-18,11:40:00
119861,2021-11-18 11:40:00,29.9488665,-90.0893422,11,k2392621,2021-11-18,11:40:00
119864,2021-11-18 11:40:00,29.9488665,-90.0893422,11,k2392621,2021-11-18,11:40:00
119867,2021-11-18 12:42:00,29.9776514,-90.0767059,12,d1163121,2021-11-18,12:42:00
119869,2021-11-18 12:42:00,29.9776514,-90.0767059,12,d1163121,2021-11-18,12:42:00
119871,2021-11-18 14:53:00,29.9587961,-90.1172672,14,d0896721,2021-11-18,14:53:00
119875,2021-11-18 14:53:00,29.9313714,-90.0736387,14,d0514121,2021-11-18,14:53:00
119876,2021-11-18 15:05:00,29.9538711,-90.0698991,15,d1190421,2021-11-18,15:05:00
119877,2021-11-18 15:05:00,29.9697601,-90.0996782,15,i3505621,2021-11-18,15:05:00
119878,2021-11-18 15:05:00,29.9684843,-90.0840786,15,k1988421,2021-11-18,15:05:00
119907,2021-11-19 11:45:00,29.9714773,-90.0364937,11,k2504021,2021-11-19,11:45:00
119915,2021-11-19 11:45:00,29.9714773,-90.0364937,11,k2504021,2021-11-19,11:45:00
119923,2021-11-19 11:45:00,29.9714773,-90.0364937,11,k2504021,2021-11-19,11:45:00
119931,2021-11-19 11:45:00,29.9714773,-90.0364937,11,k2504021,2021-11-19,11:45:00
119939,2021-11-19 18:55:00,29.9714773,-90.0364937,18,k2504021,2021-11-19,18:55:00
119947,2021-11-19 18:55:00,29.9714773,-90.0364937,18,k2504021,2021-11-19,18:55:00
120012,2021-11-20 10:45:00,29.9231828,-89.9830413,10,e1705721,2021-11-20,10:45:00
120020,2021-11-20 10:45:00,29.9231828,-89.9830413,10,e1705721,2021-11-20,10:45:00
120028,2021-11-20 10:45:00,29.9231828,-89.9830413,10,e1705721,2021-11-20,10:45:00
120036,2021-11-20 10:45:00,30.0152745,-90.0669915,10,e0789721,2021-11-20,10:45:00
120040,2021-11-20 10:45:00,29.975484,-90.05983599999999,10,c3994421,2021-11-20,10:45:00
120044,2021-11-20 10:45:00,29.9547116,-90.069155,10,e0844421,2021-11-20,10:45:00
120046,2021-11-20 10:45:00,29.9547116,-90.069155,10,e0844421,2021-11-20,10:45:00
120048,2021-11-20 10:50:00,29.9853566,-90.0430809,10,e0854521,2021-11-20,10:50:00
120052,2021-11-20 10:50:00,29.9853566,-90.0430809,10,e0854521,2021-11-20,10:50:00
120056,2021-11-20 13:00:00,29.9853566,-90.0430809,13,e0854521,2021-11-20,13:00:00
120060,2021-11-20 13:00:00,29.9853566,-90.0430809,13,e0854521,2021-11-20,13:00:00
120090,2021-11-21 00:00:00,29.9971592,-90.0453944,0,k3485121,2021-11-21,00:00:00
120159,2021-11-21 07:00:00,29.944997,-90.079105,7,a3238521,2021-11-21,07:00:00
120163,2021-11-21 07:00:00,29.944997,-90.079105,7,a3238521,2021-11-21,07:00:00
120167,2021-11-21 07:00:00,29.944997,-90.079105,7,a3238521,2021-11-21,07:00:00
120171,2021-11-21 09:06:00,29.9360921,-90.0276944,9,a3256921,2021-11-21,09:06:00
120179,2021-11-21 09:06:00,29.9360921,-90.0276944,9,a3256921,2021-11-21,09:06:00
120187,2021-11-21 12:00:00,29.9360921,-90.0276944,12,a3256921,2021-11-21,12:00:00
120195,2021-11-21 13:10:00,29.9360921,-90.0276944,13,a3256921,2021-11-21,13:10:00
120203,2021-11-21 13:10:00,29.9360921,-90.0276944,13,a3256921,2021-11-21,13:10:00
120211,2021-11-21 13:10:00,29.9360921,-90.0276944,13,a3256921,2021-11-21,13:10:00
120219,2021-11-21 13:10:00,29.9360921,-90.0276944,13,a3256921,2021-11-21,13:10:00
120227,2021-11-21 16:10:00,29.9360921,-90.0276944,16,a3256921,2021-11-21,16:10:00
120240,2021-11-22 13:30:00,30.0718606,-89.9442808,13,a3285421,2021-11-22,13:30:00
120244,2021-11-22 14:30:00,30.0718606,-89.9442808,14,a3285421,2021-11-22,14:30:00
120248,2021-11-22 14:30:00,30.0718606,-89.9442808,14,a3285421,2021-11-22,14:30:00
120252,2021-11-22 14:30:00,29.9547116,-90.069155,14,a3284521,2021-11-22,14:30:00
120254,2021-11-22 14:30:00,29.9547116,-90.069155,14,a3284521,2021-11-22,14:30:00
120256,2021-11-22 14:30:00,29.9517168,-90.0673319,14,a3296721,2021-11-22,14:30:00
120257,2021-11-22 14:30:00,30.0069743,-90.1145058,14,e1821721,2021-11-22,14:30:00
120258,2021-11-22 14:30:00,29.9355767,-90.0803738,14,e2109421,2021-11-22,14:30:00
120264,2021-11-22 14:30:00,29.9355767,-90.0803738,14,e2109421,2021-11-22,14:30:00
120270,2021-11-22 14:30:00,29.9355767,-90.0803738,14,e2109421,2021-11-22,14:30:00
120276,2021-11-22 14:30:00,29.9355767,-90.0803738,14,e2109421,2021-11-22,14:30:00
120282,2021-11-22 14:30:00,29.9355767,-90.0803738,14,e2109421,2021-11-22,14:30:00
120288,2021-11-22 14:30:00,29.9355767,-90.0803738,14,e2109421,2021-11-22,14:30:00
120294,2021-11-23 00:00:00,29.9512167,-90.0659692,0,g3132921,2021-11-23,00:00:00
120296,2021-11-23 11:30:00,29.9512167,-90.0659692,11,g3132921,2021-11-23,11:30:00
120298,2021-11-23 16:13:00,29.944997,-90.079105,16,g2853121,2021-11-23,16:13:00
120314,2021-11-24 00:45:00,29.961991,-90.0538723,0,f0704321,2021-11-24,00:45:00
120315,2021-11-24 11:21:00,29.9538711,-90.0698991,11,d2234921,2021-11-24,11:21:00
120318,2021-11-24 17:57:00,29.9538711,-90.0698991,17,d2234921,2021-11-24,17:57:00
120390,2021-11-25 10:30:00,30.028753,-90.027959,10,j0363621,2021-11-25,10:30:00
120393,2021-11-25 15:12:00,30.028753,-90.027959,15,j0363621,2021-11-25,15:12:00
120442,2021-11-26 17:35:00,29.9590324,-90.0652928,17,j1499821,2021-11-26,17:35:00
120445,2021-11-27 17:16:00,29.9641516,-90.0577984,17,i3091721,2021-11-27,17:16:00
120447,2021-11-27 17:16:00,29.9641516,-90.0577984,17,i3091721,2021-11-27,17:16:00
120449,2021-11-27 17:16:00,29.9591778,-90.0848523,17,i2091921,2021-11-27,17:16:00
120452,2021-11-27 17:16:00,29.9591778,-90.0848523,17,i2091921,2021-11-27,17:16:00
120513,2021-11-28 12:00:00,29.9568097,-90.0950418,12,f3613121,2021-11-28,12:00:00
120515,2021-11-28 17:53:00,29.9568097,-90.0950418,17,f3613121,2021-11-28,17:53:00
120517,2021-11-28 17:53:00,29.9658942,-90.0637106,17,b1523121,2021-11-28,17:53:00
120524,2021-11-29 07:00:00,29.9479533,-90.114452,7,f0968621,2021-11-29,07:00:00
120526,2021-11-29 07:00:00,29.963557,-90.1002711,7,f3522521,2021-11-29,07:00:00
120530,2021-11-29 07:00:00,29.963557,-90.1002711,7,f3523221,2021-11-29,07:00:00
120531,2021-11-29 08:00:00,29.9618184,-90.0905196,8,f2156021,2021-11-29,08:00:00
120533,2021-11-29 08:00:00,29.9618184,-90.0905196,8,f2156021,2021-11-29,08:00:00
120535,2021-11-29 14:00:00,29.9517168,-90.0673319,14,f3696221,2021-11-29,14:00:00
120537,2021-11-29 14:00:00,29.9517168,-90.0673319,14,f3696221,2021-11-29,14:00:00
120539,2021-11-29 16:41:00,29.9224024,-90.0173925,16,j2137621,2021-11-29,16:41:00
120543,2021-11-30 00:00:00,29.9629228,-90.1240107,0,j1045821,2021-11-30,00:00:00
120544,2021-11-30 00:10:00,29.9538711,-90.0698991,0,j2036821,2021-11-30,00:10:00
120545,2021-11-30 18:45:00,29.9907894,-90.0656826,18,j0846121,2021-11-30,18:45:00
120546,2021-11-30 18:45:00,29.9690663,-90.0865692,18,j2199121,2021-11-30,18:45:00
120547,2021-11-30 18:45:00,29.971129,-90.0357257,18,j2462621,2021-11-30,18:45:00
120548,2021-11-30 18:45:00,30.0761631,-89.8589764,18,j2492721,2021-11-30,18:45:00
120550,2021-11-30 18:45:00,30.0761631,-89.8589764,18,j2492721,2021-11-30,18:45:00
120555,2021-12-01 00:09:00,29.9888311,-90.0582658,0,e1850121,2021-12-01,00:09:00
120576,2021-12-01 10:30:00,29.964284,-90.124063,10,e1954721,2021-12-01,10:30:00
120579,2021-12-01 10:30:00,29.964284,-90.124063,10,e1954721,2021-12-01,10:30:00
120582,2021-12-01 11:30:00,30.0761631,-89.8589764,11,h3022321,2021-12-01,11:30:00
120584,2021-12-01 11:30:00,30.0761631,-89.8589764,11,h3022321,2021-12-01,11:30:00
120586,2021-12-01 11:30:00,29.9707601,-90.0795922,11,h1655021,2021-12-01,11:30:00
120591,2021-12-01 11:30:00,29.9707601,-90.0795922,11,h1655021,2021-12-01,11:30:00
120596,2021-12-01 11:50:00,29.9707601,-90.0795922,11,h1655021,2021-12-01,11:50:00
120611,2021-12-01 11:50:00,29.9217267,-90.0267671,11,h2458121,2021-12-01,11:50:00
120615,2021-12-01 14:03:00,29.9217267,-90.0267671,14,h2458121,2021-12-01,14:03:00
120627,2021-12-01 18:31:00,29.9667,-90.1124182,18,a0967821,2021-12-01,18:31:00
120628,2021-12-01 18:31:00,29.9961754,-90.0591483,18,h1586621,2021-12-01,18:31:00
120629,2021-12-01 18:31:00,29.927356,-90.076354,18,g2878621,2021-12-01,18:31:00
120644,2021-12-02 00:00:00,29.9587961,-90.1172672,0,l2204121,2021-12-02,00:00:00
120647,2021-12-02 00:00:00,30.06933979999999,-89.94562979999999,0,l2241021,2021-12-02,00:00:00
120650,2021-12-02 10:44:00,30.06933979999999,-89.94562979999999,10,l2241021,2021-12-02,10:44:00
120653,2021-12-02 10:44:00,30.06933979999999,-89.94562979999999,10,l2241021,2021-12-02,10:44:00
120656,2021-12-02 10:44:00,29.9538711,-90.0698991,10,l2241421,2021-12-02,10:44:00
120658,2021-12-02 10:44:00,29.9538711,-90.0698991,10,l2241421,2021-12-02,10:44:00
120660,2021-12-02 11:00:00,29.9431798,-90.1295283,11,l1806021,2021-12-02,11:00:00
120662,2021-12-02 18:35:00,29.9431798,-90.1295283,18,l1806021,2021-12-02,18:35:00
120664,2021-12-02 18:35:00,29.9386565,-90.0358744,18,a0694721,2021-12-02,18:35:00
120666,2021-12-02 18:35:00,29.9386565,-90.0358744,18,a0694721,2021-12-02,18:35:00
120668,2021-12-02 18:35:00,29.9570331,-90.06707469999999,18,a3418121,2021-12-02,18:35:00
120670,2021-12-02 18:35:00,29.9570331,-90.06707469999999,18,a3418121,2021-12-02,18:35:00
120672,2021-12-02 18:35:00,30.0202249,-90.1165083,18,a3396621,2021-12-02,18:35:00
120673,2021-12-02 18:35:00,29.98787,-90.06428,18,e2261321,2021-12-02,18:35:00
120674,2021-12-02 18:35:00,29.9941216,-90.0778716,18,h3365721,2021-12-02,18:35:00
120720,2021-12-03 00:58:00,29.933522,-90.0816482,0,l2437821,2021-12-03,00:58:00
120722,2021-12-03 00:58:00,30.0469031,-89.9301541,0,i2295621,2021-12-03,00:58:00
120726,2021-12-03 00:58:00,30.0605504,-89.9250539,0,i1754721,2021-12-03,00:58:00
120727,2021-12-03 00:58:00,30.0369653,-89.9228577,0,i2294821,2021-12-03,00:58:00
120728,2021-12-03 00:58:00,30.050627,-89.9543301,0,a3939921,2021-12-03,00:58:00
120730,2021-12-03 07:00:00,30.050627,-89.9543301,7,a3939921,2021-12-03,07:00:00
120732,2021-12-03 07:00:00,29.9538711,-90.0698991,7,a3951221,2021-12-03,07:00:00
120734,2021-12-03 07:20:00,29.9538711,-90.0698991,7,a3951221,2021-12-03,07:20:00
120736,2021-12-03 14:00:00,29.9537072,-90.0700564,14,b0018321,2021-12-03,14:00:00
120739,2021-12-03 14:00:00,29.9537072,-90.0700564,14,b0018321,2021-12-03,14:00:00
120742,2021-12-03 15:55:00,29.9537072,-90.0700564,15,b0018321,2021-12-03,15:55:00
120745,2021-12-03 17:00:00,29.919757,-89.97627390000001,17,d1559921,2021-12-03,17:00:00
120746,2021-12-03 17:00:00,30.0485479,-89.9735911,17,d1560921,2021-12-03,17:00:00
120752,2021-12-03 17:00:00,30.0485479,-89.9735911,17,d1560921,2021-12-03,17:00:00
120758,2021-12-03 17:00:00,30.0485479,-89.9735911,17,d1560921,2021-12-03,17:00:00
120764,2021-12-03 17:00:00,30.0485479,-89.9735911,17,d1560921,2021-12-03,17:00:00
120770,2021-12-03 17:00:00,30.0485479,-89.9735911,17,d1560921,2021-12-03,17:00:00
120776,2021-12-03 17:00:00,30.0485479,-89.9735911,17,d1560921,2021-12-03,17:00:00
120782,2021-12-03 17:00:00,29.9581214,-90.0859681,17,d1568721,2021-12-03,17:00:00
120786,2021-12-03 17:00:00,29.9581214,-90.0859681,17,d1568721,2021-12-03,17:00:00
120790,2021-12-03 17:00:00,29.9581214,-90.0859681,17,d1568721,2021-12-03,17:00:00
120794,2021-12-03 17:00:00,29.9581214,-90.0859681,17,d1568721,2021-12-03,17:00:00
120798,2021-12-03 17:00:00,30.0414047,-89.9573265,17,d0032221,2021-12-03,17:00:00
120800,2021-12-03 17:00:00,30.0414047,-89.9573265,17,d0032221,2021-12-03,17:00:00
120802,2021-12-03 17:00:00,29.9941216,-90.0778716,17,d1395321,2021-12-03,17:00:00
120803,2021-12-03 17:00:00,29.9735949,-90.038461,17,d1409221,2021-12-03,17:00:00
120805,2021-12-03 17:00:00,29.9735949,-90.038461,17,d1409221,2021-12-03,17:00:00
120807,2021-12-03 17:00:00,29.967587,-90.086426,17,d0590221,2021-12-03,17:00:00
120813,2021-12-03 17:00:00,29.967587,-90.086426,17,d0590221,2021-12-03,17:00:00
120819,2021-12-03 17:00:00,29.967587,-90.086426,17,d0590221,2021-12-03,17:00:00
120825,2021-12-03 17:00:00,29.967587,-90.086426,17,d0590221,2021-12-03,17:00:00
120831,2021-12-03 17:50:00,29.967587,-90.086426,17,d0590221,2021-12-03,17:50:00
120847,2021-12-04 11:00:00,29.9043332,-89.9923507,11,k3075821,2021-12-04,11:00:00
120897,2021-12-05 10:08:00,29.9224024,-90.0173925,10,k3096421,2021-12-05,10:08:00
120943,2021-12-08 00:20:00,30.0761631,-89.8589764,0,g3101621,2021-12-08,00:20:00
120945,2021-12-08 00:20:00,29.9568097,-90.0950418,0,g3123521,2021-12-08,00:20:00
120957,2021-12-08 12:00:00,29.9984885,-90.0500148,12,g3146721,2021-12-08,12:00:00
120967,2021-12-08 12:00:00,29.9984885,-90.0500148,12,g3146721,2021-12-08,12:00:00
120977,2021-12-08 12:00:00,29.9984885,-90.0500148,12,g3146721,2021-12-08,12:00:00
120987,2021-12-08 12:00:00,29.9984885,-90.0500148,12,g3146721,2021-12-08,12:00:00
120997,2021-12-08 16:08:00,29.9984885,-90.0500148,16,g3146721,2021-12-08,16:08:00
121007,2021-12-08 16:08:00,29.9984885,-90.0500148,16,g3146721,2021-12-08,16:08:00
121017,2021-12-08 16:08:00,29.9984885,-90.0500148,16,g3146721,2021-12-08,16:08:00
121027,2021-12-08 16:08:00,29.9984885,-90.0500148,16,g3146721,2021-12-08,16:08:00
121037,2021-12-08 16:57:00,29.9984885,-90.0500148,16,g3146721,2021-12-08,16:57:00
121083,2021-12-09 07:25:00,29.9773096,-90.0770014,7,g3177621,2021-12-09,07:25:00
121113,2021-12-09 07:25:00,29.9773096,-90.0770014,7,g3177621,2021-12-09,07:25:00
121123,2021-12-09 07:25:00,29.9773096,-90.0770014,7,g3177621,2021-12-09,07:25:00
121133,2021-12-09 07:25:00,29.9773096,-90.0770014,7,g3177621,2021-12-09,07:25:00
121163,2021-12-09 09:53:00,29.9571302,-90.0624389,9,g2047521,2021-12-09,09:53:00
121166,2021-12-09 15:31:00,29.9571302,-90.0624389,15,g2047521,2021-12-09,15:31:00
121169,2021-12-09 18:00:00,29.9571302,-90.0624389,18,g2047521,2021-12-09,18:00:00
121174,2021-12-10 00:07:00,29.9571302,-90.0624389,0,g2165021,2021-12-10,00:07:00
121176,2021-12-10 00:30:00,30.0308021,-89.9853646,0,g3198421,2021-12-10,00:30:00
121181,2021-12-10 14:45:00,29.961054,-90.0347944,14,g0298821,2021-12-10,14:45:00
121218,2021-12-11 00:10:00,29.977974,-90.0752853,0,d2427321,2021-12-11,00:10:00
121222,2021-12-11 00:10:00,29.942206,-90.1230123,0,d2453421,2021-12-11,00:10:00
121225,2021-12-11 00:10:00,29.942206,-90.1230123,0,d2453421,2021-12-11,00:10:00
121228,2021-12-11 00:45:00,29.942206,-90.1230123,0,d2453421,2021-12-11,00:45:00
121269,2021-12-11 10:22:00,30.0029883,-90.05031170000001,10,d2467421,2021-12-11,10:22:00
121271,2021-12-11 10:22:00,29.9479533,-90.114452,10,d2338621,2021-12-11,10:22:00
121273,2021-12-11 10:22:00,29.9479533,-90.114452,10,d2338621,2021-12-11,10:22:00
121275,2021-12-11 10:22:00,29.9587961,-90.1172672,10,a0029921,2021-12-11,10:22:00
121277,2021-12-11 10:22:00,29.9587961,-90.1172672,10,a0029921,2021-12-11,10:22:00
121279,2021-12-11 10:22:00,29.9266718,-90.1008088,10,d2487621,2021-12-11,10:22:00
121283,2021-12-11 11:15:00,29.9266718,-90.1008088,11,d2487621,2021-12-11,11:15:00
121287,2021-12-11 11:15:00,29.9266718,-90.1008088,11,d2487621,2021-12-11,11:15:00
121296,2021-12-12 07:05:00,29.9685118,-90.1195346,7,a3619421,2021-12-12,07:05:00
121300,2021-12-12 07:05:00,29.9629228,-90.1240107,7,a3559221,2021-12-12,07:05:00
121301,2021-12-12 07:05:00,29.9805308,-90.0848357,7,e2396021,2021-12-12,07:05:00
121302,2021-12-12 07:05:00,29.9299243,-90.0184541,7,e2403121,2021-12-12,07:05:00
121303,2021-12-12 07:05:00,29.9174958,-89.9832468,7,e2462121,2021-12-12,07:05:00
121304,2021-12-12 07:05:00,29.9955483,-90.1083681,7,e2463721,2021-12-12,07:05:00
121307,2021-12-12 07:05:00,29.9955483,-90.1083681,7,e2463721,2021-12-12,07:05:00
121310,2021-12-12 07:05:00,29.9955483,-90.1083681,7,e2463721,2021-12-12,07:05:00
121313,2021-12-12 11:00:00,29.9840147,-90.0901101,11,h2716721,2021-12-12,11:00:00
121317,2021-12-12 14:45:00,29.9840147,-90.0901101,14,h2716721,2021-12-12,14:45:00
121321,2021-12-12 14:45:00,29.9840147,-90.0901101,14,h2716721,2021-12-12,14:45:00
121325,2021-12-12 14:45:00,29.9840147,-90.0901101,14,h2716721,2021-12-12,14:45:00
121329,2021-12-12 15:55:00,29.9538711,-90.0698991,15,l2779521,2021-12-12,15:55:00
121330,2021-12-12 16:18:00,29.9942518,-90.0647933,16,l0047721,2021-12-12,16:18:00
