occurred_date_time,latitude,longitude,occurred_date,occurred_time
2018-06-07 00:10:00,29.94648,-90.05227,2018-06-07,00:10:00
2018-06-07 12:39:00,29.94648,-90.05227,2018-06-07,12:39:00
2018-06-07 12:39:00,29.94648,-90.05227,2018-06-07,12:39:00
2018-06-07 12:39:00,29.94648,-90.05227,2018-06-07,12:39:00
2018-06-07 12:39:00,29.94648,-90.05227,2018-06-07,12:39:00
2018-06-07 12:39:00,29.94648,-90.05227,2018-06-07,12:39:00
2018-06-07 12:39:00,29.94648,-90.05227,2018-06-07,12:39:00
2018-06-08 20:45:00,29.94648,-90.05227,2018-06-08,20:45:00
2018-06-08 20:45:00,30.0414047,-89.9573265,2018-06-08,20:45:00
2018-06-08 22:18:00,30.0414047,-89.9573265,2018-06-08,22:18:00
2018-06-08 23:00:00,29.9547116,-90.069155,2018-06-08,23:00:00
2018-06-09 02:54:00,29.9547116,-90.069155,2018-06-09,02:54:00
2018-06-09 02:54:00,29.9547116,-90.069155,2018-06-09,02:54:00
2018-06-10 03:35:00,29.9547116,-90.069155,2018-06-10,03:35:00
2018-06-10 13:07:00,29.9593983,-90.0723156,2018-06-10,13:07:00
